,operating_frequency,S11 (dB20),S21 (dB20),NF (dB10),Lg,Ls,Ld,W
240,2680000000,-17.79250890609397,14.11111771399171,1.89979503220487,4.333333e-09,5e-10,4.888889e-09,0.0002
241,2680000000,-20.81455307661721,13.81788210071766,1.913603190208939,4.333333e-09,5.555556e-10,4.888889e-09,0.0002
242,2680000000,-24.98853280683996,13.53382820086598,1.928088079241467,4.333333e-09,6.111111e-10,4.888889e-09,0.0002
243,2680000000,-31.44137687991689,13.25845467626253,1.943240227285015,4.333333e-09,6.666667e-10,4.888889e-09,0.0002
244,2620000000,-34.75993904049115,12.61722652013069,1.912450504989293,4.333333e-09,7.222222e-10,4.888889e-09,0.0002
245,2620000000,-28.11346505293259,12.35918336143903,1.926880910172758,4.333333e-09,7.777778e-10,4.888889e-09,0.0002
246,2620000000,-23.64067853493312,12.10830656158561,1.941925402072204,4.333333e-09,8.333333e-10,4.888889e-09,0.0002
247,2620000000,-20.75367675001047,11.86424801053055,1.957575193534495,4.333333e-09,8.888889e-10,4.888889e-09,0.0002
248,2620000000,-18.67560839664061,11.62668138774666,1.97382133102646,4.333333e-09,9.444444e-10,4.888889e-09,0.0002
249,2620000000,-17.07498018173547,11.39530076570091,1.990654706272598,4.333333e-09,1e-09,4.888889e-09,0.0002
250,2620000000,-17.76156294128013,13.73787515844237,1.866931744339994,4.666667e-09,5e-10,4.888889e-09,0.0002
251,2560000000,-20.62569539804382,13.05175761823776,1.838136238549348,4.666667e-09,5.555556e-10,4.888889e-09,0.0002
252,2560000000,-24.87692948253212,12.76811348441256,1.850484704846721,4.666667e-09,6.111111e-10,4.888889e-09,0.0002
253,2560000000,-32.61878397978678,12.49304048899276,1.863427115895617,4.666667e-09,6.666667e-10,4.888889e-09,0.0002
254,2560000000,-40.85216822627297,12.226087190094,1.876956020694832,4.666667e-09,7.222222e-10,4.888889e-09,0.0002
255,2560000000,-28.30534306322336,11.96683253687083,1.891063795852759,4.666667e-09,7.777778e-10,4.888889e-09,0.0002
256,2560000000,-23.55087910057961,11.71488381664185,1.905742655312144,4.666667e-09,8.333333e-10,4.888889e-09,0.0002
257,2560000000,-20.64033788587889,11.46987465206561,1.920984660108377,4.666667e-09,8.888889e-10,4.888889e-09,0.0002
258,2500000000,-18.5775998974852,10.83136357126784,1.8872314592808,4.666667e-09,9.444444e-10,4.888889e-09,0.0002
259,2500000000,-17.05114929293275,10.60034001370307,1.901582594852526,4.666667e-09,1e-09,4.888889e-09,0.0002
260,2500000000,-17.78592613637115,12.94974121008082,1.793095982528746,5e-09,5e-10,4.888889e-09,0.0002
261,2500000000,-20.84552706628119,12.65558027052619,1.804566661220669,5e-09,5.555556e-10,4.888889e-09,0.0002
262,2500000000,-25.18403597769283,12.3706604080596,1.816596007751838,5e-09,6.111111e-10,4.888889e-09,0.0002
263,2500000000,-33.00812266039736,12.09447095620003,1.829177475670801,5e-09,6.666667e-10,4.888889e-09,0.0002
264,2500000000,-37.37177446682001,11.82653793456658,1.842304361626005,5e-09,7.222222e-10,4.888889e-09,0.0002
265,2500000000,-27.69115267263097,11.56642125807375,1.85596981344268,5e-09,7.777778e-10,4.888889e-09,0.0002
266,2440000000,-23.24768133772536,10.91536831295712,1.823733304982047,5e-09,8.333333e-10,4.888889e-09,0.0002
267,2440000000,-20.61540261886671,10.67109506404939,1.83653048707258,5e-09,8.888889e-10,4.888889e-09,0.0002
268,2440000000,-18.63056432875839,10.43329744362655,1.849824711410872,5e-09,9.444444e-10,4.888889e-09,0.0002
269,2440000000,-17.07103549428034,10.20167023807461,1.86360972744462,5e-09,1e-09,4.888889e-09,0.0002
270,2440000000,-17.8589308271353,12.55411079156028,1.760624075728195,5.333333e-09,5e-10,4.888889e-09,0.0002
271,2440000000,-20.90621017962672,12.25893422384135,1.771704821355206,5.333333e-09,5.555556e-10,4.888889e-09,0.0002
272,2440000000,-25.15035996187494,11.97313060454103,1.783304994711443,5.333333e-09,6.111111e-10,4.888889e-09,0.0002
273,2440000000,-31.94822130120567,11.69616970477535,1.795418744743275,5.333333e-09,6.666667e-10,4.888889e-09,0.0002
274,2440000000,-33.81464800857319,11.42756114918356,1.808040084249718,5.333333e-09,7.222222e-10,4.888889e-09,0.0002
275,2380000000,-27.29693169396972,10.7762280432223,1.77625575027624,5.333333e-09,7.777778e-10,4.888889e-09,0.0002
276,2380000000,-23.39303965836834,10.52458105271717,1.788002923810522,5.333333e-09,8.333333e-10,4.888889e-09,0.0002
277,2380000000,-20.66117990476005,10.27979779375015,1.800218830511548,5.333333e-09,8.888889e-10,4.888889e-09,0.0002
278,2380000000,-18.64283702302734,10.0415442756008,1.812898025309242,5.333333e-09,9.444444e-10,4.888889e-09,0.0002
279,2380000000,-17.07043048218465,9.80950811558907,1.826034958585366,5.333333e-09,1e-09,4.888889e-09,0.0002
280,2380000000,-17.88654576894847,12.16426564416382,1.72861170181631,5.666667e-09,5e-10,4.888889e-09,0.0002
281,2380000000,-20.90726130564245,11.86842650289694,1.739207819911927,5.666667e-09,5.555556e-10,4.888889e-09,0.0002
282,2380000000,-25.0364854358076,11.58204678527755,1.750287139111427,5.666667e-09,6.111111e-10,4.888889e-09,0.0002
283,2380000000,-31.04467405815553,11.30458295326999,1.761844467960674,5.666667e-09,6.666667e-10,4.888889e-09,0.0002
284,2320000000,-32.26724221036544,10.65513610803932,1.730908448274774,5.666667e-09,7.222222e-10,4.888889e-09,0.0002
285,2320000000,-27.46881390791275,10.39588411749628,1.741593202991319,5.666667e-09,7.777778e-10,4.888889e-09,0.0002
286,2320000000,-23.42940197038655,10.14389542999523,1.752719521517949,5.666667e-09,8.333333e-10,4.888889e-09,0.0002
287,2320000000,-20.66773777509609,9.89880668750417,1.764282697568214,5.666667e-09,8.888889e-10,4.888889e-09,0.0002
288,2320000000,-18.64137647047625,9.660278707847116,1.776277927850876,5.666667e-09,9.444444e-10,4.888889e-09,0.0002
289,2320000000,-17.06697785579008,9.427994688039842,1.788700316653869,5.666667e-09,1e-09,4.888889e-09,0.0002
290,2320000000,-17.90399239881252,11.7847022972239,1.696856538010751,6e-09,5e-10,4.888889e-09,0.0002
291,2320000000,-20.91576612977706,11.48848825737541,1.706890214404711,6e-09,5.555556e-10,4.888889e-09,0.0002
292,2320000000,-25.00697632494964,11.20178113089052,1.717373585054134,6e-09,6.111111e-10,4.888889e-09,0.0002
293,2320000000,-30.78631712680185,10.92402958107542,1.728302076849704,6e-09,6.666667e-10,4.888889e-09,0.0002
294,2260000000,-31.92458241515402,10.28745791436694,1.697337603948529,6e-09,7.222222e-10,4.888889e-09,0.0002
295,2260000000,-27.35708455809665,10.02805530378992,1.707372456981137,6e-09,7.777778e-10,4.888889e-09,0.0002
296,2260000000,-23.3914098404566,9.775930872043872,1.717818706540283,6e-09,8.333333e-10,4.888889e-09,0.0002
297,2260000000,-20.65295286721006,9.530718574390722,1.72867222996421,6e-09,8.888889e-10,4.888889e-09,0.0002
298,2260000000,-18.6364586389313,9.29207698413215,1.739928818732177,6e-09,9.444444e-10,4.888889e-09,0.0002
299,2260000000,-17.06713518056788,9.059687419702083,1.751584182212398,6e-09,1e-09,4.888889e-09,0.0002
300,3160000000,-18.45909808719373,13.99786778500176,2.215960230233403,3e-09,5e-10,5.333333e-09,0.0002
301,3160000000,-21.60556742832284,13.71190620230096,2.236662521318766,3e-09,5.555556e-10,5.333333e-09,0.0002
302,3100000000,-26.10866171030582,13.92611445914907,2.208623735780022,3e-09,6.111111e-10,5.333333e-09,0.0002
303,3100000000,-35.71177085909198,13.65820588201295,2.229124938476398,3e-09,6.666667e-10,5.333333e-09,0.0002
304,3100000000,-35.60376570535316,13.39779994197561,2.250618748944066,3e-09,7.222222e-10,5.333333e-09,0.0002
305,3040000000,-27.29896164270364,13.56268275533774,2.22073294364059,3e-09,7.777778e-10,5.333333e-09,0.0002
306,3040000000,-23.18815700731164,13.3173679841725,2.241839706998655,3e-09,8.333333e-10,5.333333e-09,0.0002
307,3040000000,-20.44119216687168,13.07842664515054,2.263851291037308,3e-09,8.888889e-10,5.333333e-09,0.0002
308,2980000000,-18.4683190688522,13.17000903955325,2.232088004425425,3e-09,9.444444e-10,5.333333e-09,0.0002
309,2980000000,-16.96898705801742,12.94385345038859,2.253554479994786,3e-09,1e-09,5.333333e-09,0.0002
310,3040000000,-18.18891242827701,14.90813020433139,2.133603367015871,3.333333e-09,5e-10,5.333333e-09,0.0002
311,2980000000,-21.20613840944136,14.95185176384035,2.105578597441315,3.333333e-09,5.555556e-10,5.333333e-09,0.0002
312,2980000000,-25.70365740852398,14.67411987335058,2.123584610562571,3.333333e-09,6.111111e-10,5.333333e-09,0.0002
313,2980000000,-33.68821917371416,14.40448889172684,2.142492732638638,3.333333e-09,6.666667e-10,5.333333e-09,0.0002
314,2920000000,-34.98054079621708,14.36356470777273,2.113060928292513,3.333333e-09,7.222222e-10,5.333333e-09,0.0002
315,2920000000,-27.93922188300844,14.11002360991947,2.131506995297195,3.333333e-09,7.777778e-10,5.333333e-09,0.0002
316,2920000000,-23.50848056364692,13.86330151802862,2.150778160836003,3.333333e-09,8.333333e-10,5.333333e-09,0.0002
317,2920000000,-20.65222582921194,13.62309087725005,2.170859313081537,3.333333e-09,8.888889e-10,5.333333e-09,0.0002
318,2860000000,-18.60032567999646,13.49081934878765,2.138627587746321,3.333333e-09,9.444444e-10,5.333333e-09,0.0002
319,2860000000,-17.07969416719135,13.26350439091753,2.158057525372254,3.333333e-09,1e-09,5.333333e-09,0.0002
320,2920000000,-17.9433052048772,15.46213088095676,2.053174392545953,3.666667e-09,5e-10,5.333333e-09,0.0002
321,2860000000,-20.93389009209329,15.28333146081259,2.024594718748929,3.666667e-09,5.555556e-10,5.333333e-09,0.0002
322,2860000000,-25.28320893203228,15.00382944889394,2.040872542607524,3.666667e-09,6.111111e-10,5.333333e-09,0.0002
323,2860000000,-32.94802897266759,14.7325980323285,2.05795418809284,3.666667e-09,6.666667e-10,5.333333e-09,0.0002
324,2860000000,-35.97892713065927,14.4692218645122,2.075826448668153,3.666667e-09,7.222222e-10,5.333333e-09,0.0002
325,2800000000,-28.04495626231163,14.20317904379607,2.044921937194974,3.666667e-09,7.777778e-10,5.333333e-09,0.0002
326,2800000000,-23.68943370137757,13.9552178328017,2.062174524876922,3.666667e-09,8.333333e-10,5.333333e-09,0.0002
327,2800000000,-20.81314693323333,13.71385746058575,2.08015210331428,3.666667e-09,8.888889e-10,5.333333e-09,0.0002
328,2800000000,-18.73127958132214,13.47879603122343,2.098842329165481,3.666667e-09,9.444444e-10,5.333333e-09,0.0002
329,2800000000,-17.1247189808401,13.24974886944617,2.118232652271397,3.666667e-09,1e-09,5.333333e-09,0.0002
330,2800000000,-17.8201447762822,15.5657390130897,1.974416143244348,4e-09,5e-10,5.333333e-09,0.0002
331,2800000000,-20.67943313978336,15.27448037750801,1.990101624538702,4e-09,5.555556e-10,5.333333e-09,0.0002
332,2740000000,-24.89427160063679,14.87956883771353,1.960508229314243,4e-09,6.111111e-10,5.333333e-09,0.0002
333,2740000000,-32.66826511738229,14.60710443422892,1.975609328458651,4e-09,6.666667e-10,5.333333e-09,0.0002
334,2740000000,-41.3296556338191,14.34256985334487,1.991415536980412,4e-09,7.222222e-10,5.333333e-09,0.0002
335,2740000000,-28.35333029814596,14.08556638138444,2.007916162888836,4e-09,7.777778e-10,5.333333e-09,0.0002
336,2740000000,-23.57710786975916,13.83572056874568,2.0251002933657,4e-09,8.333333e-10,5.333333e-09,0.0002
337,2680000000,-20.78849255757401,13.38319695496371,1.992218745375883,4e-09,8.888889e-10,5.333333e-09,0.0002
338,2680000000,-18.76411255584003,13.1474210787402,2.008627831878439,4e-09,9.444444e-10,5.333333e-09,0.0002
339,2680000000,-17.17738030608248,12.91767973554085,2.025665235717043,4e-09,1e-09,5.333333e-09,0.0002
340,2680000000,-17.76502325210962,15.24820728285908,1.897791039082291,4.333333e-09,5e-10,5.333333e-09,0.0002
341,2680000000,-20.74765761721396,14.9559240228761,1.911466412307011,4.333333e-09,5.555556e-10,5.333333e-09,0.0002
342,2680000000,-24.8137758804922,14.67277319308202,1.925814809035833,4.333333e-09,6.111111e-10,5.333333e-09,0.0002
343,2680000000,-30.79378217781385,14.39825654775071,1.940826877724445,4.333333e-09,6.666667e-10,5.333333e-09,0.0002
344,2620000000,-35.95026742580897,13.85297600396433,1.909873271427442,4.333333e-09,7.222222e-10,5.333333e-09,0.0002
345,2620000000,-28.48011820214226,13.59549966774873,1.924155427958625,4.333333e-09,7.777778e-10,5.333333e-09,0.0002
346,2620000000,-23.81814079267279,13.34516613992977,1.939048236221952,4.333333e-09,8.333333e-10,5.333333e-09,0.0002
347,2620000000,-20.87054452967522,13.10162835126703,1.954543028343696,4.333333e-09,8.888889e-10,5.333333e-09,0.0002
348,2620000000,-18.76427883807867,12.86456102338019,1.970630971030776,4.333333e-09,9.444444e-10,5.333333e-09,0.0002
349,2620000000,-17.1476029952995,12.63365925611118,1.987303076992599,4.333333e-09,1e-09,5.333333e-09,0.0002
350,2620000000,-17.68372041025757,14.96978903877584,1.864918369427963,4.666667e-09,5e-10,5.333333e-09,0.0002
351,2560000000,-20.55440003994946,14.34539915288112,1.835973220806717,4.666667e-09,5.555556e-10,5.333333e-09,0.0002
352,2560000000,-24.7571157253323,14.06223329810738,1.848182933410534,4.666667e-09,6.111111e-10,5.333333e-09,0.0002
353,2560000000,-32.35110713905692,13.7876215887219,1.860982768225543,4.666667e-09,6.666667e-10,5.333333e-09,0.0002
354,2560000000,-42.32696655520538,13.52111276851199,1.874365384638448,4.666667e-09,7.222222e-10,5.333333e-09,0.0002
355,2560000000,-28.55669954270414,13.26228612266375,1.888323271181301,4.666667e-09,7.777778e-10,5.333333e-09,0.0002
356,2560000000,-23.69334887957176,13.01074937844689,1.902848755057733,4.666667e-09,8.333333e-10,5.333333e-09,0.0002
357,2560000000,-20.74277189709661,12.76613666769603,1.917934011704696,4.666667e-09,8.888889e-10,5.333333e-09,0.0002
358,2500000000,-18.68833232806958,12.15952829193219,1.883992567905659,4.666667e-09,9.444444e-10,5.333333e-09,0.0002
359,2500000000,-17.13997883261907,11.92874308293221,1.898178574279413,4.666667e-09,1e-09,5.333333e-09,0.0002
360,2500000000,-17.71040827124196,14.27494280991692,1.791059415030515,5e-09,5e-10,5.333333e-09,0.0002
361,2500000000,-20.73094207364771,13.98112520155351,1.802393903187322,5e-09,5.555556e-10,5.333333e-09,0.0002
362,2500000000,-24.97708775524978,13.69654005452585,1.814283084800813,5e-09,6.111111e-10,5.333333e-09,0.0002
363,2500000000,-32.38890178652233,13.42067610703109,1.826720517333707,5e-09,6.666667e-10,5.333333e-09,0.0002
364,2500000000,-37.20960371937232,13.15305903232862,1.839699603010624,5e-09,7.222222e-10,5.333333e-09,0.0002
365,2500000000,-27.84870252067729,12.89324858572418,1.853213596716687,5e-09,7.777778e-10,5.333333e-09,0.0002
366,2440000000,-23.44519789408721,12.25316439304217,1.820798516946056,5e-09,8.333333e-10,5.333333e-09,0.0002
367,2440000000,-20.75065107120473,12.00905393149819,1.83343572086744,5e-09,8.888889e-10,5.333333e-09,0.0002
368,2440000000,-18.7326676086599,11.77141705590107,1.84656641367876,5e-09,9.444444e-10,5.333333e-09,0.0002
369,2440000000,-17.15317199830853,11.53994813466857,1.860184450362593,5e-09,1e-09,5.333333e-09,0.0002
370,2440000000,-17.76809635539588,13.89022203478028,1.758578444754428,5.333333e-09,5e-10,5.333333e-09,0.0002
371,2440000000,-20.77037483923292,13.59526251805182,1.769521728988861,5.333333e-09,5.555556e-10,5.333333e-09,0.0002
372,2440000000,-24.90977315591033,13.30967400515675,1.78098041386896,5.333333e-09,6.111111e-10,5.333333e-09,0.0002
373,2440000000,-31.34909289587778,13.03292523844712,1.792948747431922,5.333333e-09,6.666667e-10,5.333333e-09,0.0002
374,2440000000,-33.61795483551049,12.76452508777571,1.805420843178667,5.333333e-09,7.222222e-10,5.333333e-09,0.0002
375,2380000000,-27.60899807420966,12.10889216735605,1.773462433194944,5.333333e-09,7.777778e-10,5.333333e-09,0.0002
376,2380000000,-23.57519364705763,11.85733513546686,1.785051727850662,5.333333e-09,8.333333e-10,5.333333e-09,0.0002
377,2380000000,-20.7856496513533,11.61264365381536,1.797106020105447,5.333333e-09,8.888889e-10,5.333333e-09,0.0002
378,2380000000,-18.73703244019292,11.37448300411791,1.809619964441139,5.333333e-09,9.444444e-10,5.333333e-09,0.0002
379,2380000000,-17.14635612596446,11.14254021350249,1.822588111902132,5.333333e-09,1e-09,5.333333e-09,0.0002
380,2380000000,-17.79004023446737,13.49597144766117,1.726556648355375,5.666667e-09,5e-10,5.333333e-09,0.0002
381,2380000000,-20.76581792595372,13.2002473369081,1.737014121858298,5.666667e-09,5.555556e-10,5.333333e-09,0.0002
382,2380000000,-24.79527739992939,12.91398592290063,1.747950707942969,5.666667e-09,6.111111e-10,5.333333e-09,0.0002
383,2380000000,-30.54282148057251,12.63664231434798,1.759361309370004,5.666667e-09,6.666667e-10,5.333333e-09,0.0002
384,2320000000,-32.67369769308441,11.97229816549107,1.728255382528217,5.666667e-09,7.222222e-10,5.333333e-09,0.0002
385,2320000000,-27.75763022607533,11.71307215171597,1.73878468161793,5.666667e-09,7.777778e-10,5.333333e-09,0.0002
386,2320000000,-23.59724800823253,11.4611147999515,1.749751629916855,5.666667e-09,8.333333e-10,5.333333e-09,0.0002
387,2320000000,-20.78278966305017,11.21606172520393,1.761151614522565,5.666667e-09,8.888889e-10,5.333333e-09,0.0002
388,2320000000,-18.72860827391958,10.97757288996802,1.772979926786322,5.666667e-09,9.444444e-10,5.333333e-09,0.0002
389,2320000000,-17.13732070908531,10.74533077773834,1.785231766767208,5.666667e-09,1e-09,5.333333e-09,0.0002
390,2320000000,-17.80794660517262,13.10138159937281,1.694791930142758,6e-09,5e-10,5.333333e-09,0.0002
391,2320000000,-20.77747857666472,12.80520172337481,1.704685861882758,6e-09,5.555556e-10,5.333333e-09,0.0002
392,2320000000,-24.77769237104017,12.51853605919615,1.715025330062026,6e-09,6.111111e-10,5.333333e-09,0.0002
393,2320000000,-30.34793860808148,12.2408316771892,1.725805850871859,6e-09,6.666667e-10,5.333333e-09,0.0002
394,2260000000,-32.25284942442821,11.58225909946374,1.694670397976527,6e-09,7.222222e-10,5.333333e-09,0.0002
395,2260000000,-27.61583088997125,11.32283498774345,1.704548460908929,6e-09,7.777778e-10,5.333333e-09,0.0002
396,2260000000,-23.54594368729342,11.07069637881299,1.714833918168106,6e-09,8.333333e-10,5.333333e-09,0.0002
397,2260000000,-20.75965795654916,10.82547611276428,1.725522735534676,6e-09,8.888889e-10,5.333333e-09,0.0002
398,2260000000,-18.71748835629745,10.58683181989026,1.73661079419768,6e-09,9.444444e-10,5.333333e-09,0.0002
399,2260000000,-17.13243591056784,10.35444401896928,1.748093894392487,6e-09,1e-09,5.333333e-09,0.0002
400,3160000000,-18.61233015324299,13.28875507870864,2.214472985613207,3e-09,5e-10,5.777778e-09,0.0002
401,3160000000,-21.82220842528455,13.00286158724681,2.235079968497583,3e-09,5.555556e-10,5.777778e-09,0.0002
402,3100000000,-26.50302696886536,13.30565301477396,2.206929227185575,3e-09,6.111111e-10,5.777778e-09,0.0002
403,3100000000,-36.90990220218355,13.0379567059143,2.227329531148753,3e-09,6.666667e-10,5.777778e-09,0.0002
404,3100000000,-34.65381563561748,12.77773286993135,2.248720223678031,3e-09,7.222222e-10,5.777778e-09,0.0002
405,3040000000,-26.93697375300158,13.06843627494125,2.218710263601326,3e-09,7.777778e-10,5.777778e-09,0.0002
406,3040000000,-22.94712412573009,12.82343807239302,2.239708390135131,3e-09,8.333333e-10,5.777778e-09,0.0002
407,3040000000,-20.26541230265832,12.58478254219762,2.261609320994738,3e-09,8.888889e-10,5.777778e-09,0.0002
408,2980000000,-18.35706732984634,12.84095002626965,2.229709052388559,3e-09,9.444444e-10,5.777778e-09,0.0002
409,2980000000,-16.87396376730767,12.61519549164811,2.251059377765904,3e-09,1e-09,5.777778e-09,0.0002
410,3040000000,-18.37669378704579,14.41148873147993,2.132097694163036,3.333333e-09,5e-10,5.777778e-09,0.0002
